"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"1308",12698,"Morera","20/01/2011 09:47","Alto (> 8 mts)",140,"Grande",-68.8478514273,-32.8634367037,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1309",12699,"Acacia visco","20/01/2011 09:44","Alto (> 8 mts)",80,"Grande",-68.8478075851,-32.8634336026,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1310",12702,"Morera","20/01/2011 09:31","Bajo (2 - 4 mts)",34,"Mediano",-68.847587182,-32.863427834,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1311",12726,"Paraiso","25/01/2011 08:35","Alto (> 8 mts)",140,"Grande",-68.8481553897,-32.863599847,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1312",12804,"Morera","21/01/2011 08:25","Alto (> 8 mts)",160,"Grande",-68.8472009373,-32.864370987,4,"Cuarta Oeste",1173332.70145,0,"Alto (151 - 200cm)"
"1313",12812,"Paraiso","20/01/2011 13:02","Alto (> 8 mts)",220,"Grande",-68.8470745067,-32.8639564134,4,"Cuarta Oeste",1173332.70145,0,"Muy alto (> 200cm)"
"1314",12815,"Fresno europeo","20/01/2011 12:51","Medio (4 - 8 mts)",100,"Grande",-68.8470749144,-32.8638452547,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1315",12816,"Ailanthus","20/01/2011 12:46","Alto (> 8 mts)",120,"Grande",-68.8470718414,-32.8638055583,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1316",12838,"Perenne","18/01/2011 09:27","Medio (4 - 8 mts)",80,"Grande",-68.846549873,-32.8634841843,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1317",12866,"Jacarand","19/01/2011 09:30","Alto (> 8 mts)",100,"Grande",-68.8460934008,-32.8643157983,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1318",12870,"Perenne","19/01/2011 09:10","Bajo (2 - 4 mts)",60,"Mediano",-68.8457673176,-32.8643029506,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1319",12887,"Paraiso sombrilla","18/01/2011 11:41","Alto (> 8 mts)",160,"Grande",-68.846084695,-32.8638507833,4,"Cuarta Oeste",1173332.70145,0,"Alto (151 - 200cm)"
"1320",12928,"Paraiso sombrilla","12/01/2011 13:49","Alto (> 8 mts)",120,"Grande",-68.8443962518,-32.8642306708,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1321",12951,"Acer","12/01/2011 08:53","Alto (> 8 mts)",150,"Grande",-68.8442967173,-32.8637797183,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1322",12959,"Caducifolio","11/01/2011 13:47","Bajo (2 - 4 mts)",35,"Mediano",-68.8439555875,-32.8634625881,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1323",12966,"Morera","12/01/2011 11:48","Alto (> 8 mts)",140,"Grande",-68.8444763711,-32.8634118003,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1324",12970,"Morera","15/02/2011 08:52","Alto (> 8 mts)",130,"Grande",-68.8439253491,-32.8648114793,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1325",12971,"Morera","15/02/2011 08:49","Alto (> 8 mts)",200,"Grande",-68.8439227509,-32.8647607431,4,"Cuarta Oeste",1173332.70145,0,"Alto (151 - 200cm)"
"1326",12974,"Paraiso","15/02/2011 08:42","Alto (> 8 mts)",226,"Grande",-68.8439344236,-32.8645660212,4,"Cuarta Oeste",1173332.70145,0,"Muy alto (> 200cm)"
"1327",12981,"Olmo comun","15/02/2011 12:45","Medio (4 - 8 mts)",140,"Grande",-68.8441090192,-32.8643490539,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1328",12985,"Morera","15/02/2011 12:35","Alto (> 8 mts)",190,"Grande",-68.8443603636,-32.8643646163,4,"Cuarta Oeste",1173332.70145,0,"Alto (151 - 200cm)"
"1329",13002,"Morera","15/02/2011 10:16","Alto (> 8 mts)",220,"Grande",-68.8442262249,-32.8659558484,4,"Cuarta Oeste",1173332.70145,0,"Muy alto (> 200cm)"
"1330",13005,"Fresno europeo","15/02/2011 10:11","Muy bajo (1 - 2 mts)",6,"Chico",-68.8440893975,-32.8659459261,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1331",13014,"Morera","15/02/2011 09:36","Bajo (2 - 4 mts)",24,"Mediano",-68.8439033153,-32.8652522004,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1332",13016,"Acer","15/02/2011 09:14","Bajo (2 - 4 mts)",38,"Mediano",-68.8439078456,-32.8651850577,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1333",13018,"Olmo bola","15/02/2011 09:09","Alto (> 8 mts)",180,"Grande",-68.8439101717,-32.8650495674,4,"Cuarta Oeste",1173332.70145,0,"Alto (151 - 200cm)"
"1334",13036,"Morera","16/02/2011 09:30","Alto (> 8 mts)",200,"Grande",-68.8445961881,-32.8658401251,4,"Cuarta Oeste",1173332.70145,1,"Alto (151 - 200cm)"
"1335",13040,"Morera","15/02/2011 13:19","Alto (> 8 mts)",200,"Grande",-68.8446873357,-32.8649903987,4,"Cuarta Oeste",1173332.70145,0,"Alto (151 - 200cm)"
"1336",13044,"Morera","15/02/2011 13:08","Alto (> 8 mts)",200,"Grande",-68.8447141381,-32.8647673761,4,"Cuarta Oeste",1173332.70145,0,"Alto (151 - 200cm)"
"1337",13059,"Morera","16/02/2011 10:23","Medio (4 - 8 mts)",90,"Grande",-68.845415943,-32.8651621958,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1338",13063,"Fresno europeo","17/02/2011 11:54","Medio (4 - 8 mts)",68,"Grande",-68.8458117884,-32.864888376,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1339",13066,"Morera","17/02/2011 11:39","Alto (> 8 mts)",182,"Grande",-68.8455700056,-32.864815559,4,"Cuarta Oeste",1173332.70145,0,"Alto (151 - 200cm)"
"1340",13086,"Paraiso sombrilla","17/02/2011 09:49","Bajo (2 - 4 mts)",60,"Mediano",-68.8464840899,-32.8647170647,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1341",13089,"Morera","17/02/2011 09:42","Alto (> 8 mts)",190,"Grande",-68.8464629531,-32.8648920461,4,"Cuarta Oeste",1173332.70145,0,"Alto (151 - 200cm)"
"1342",13094,"Morera","17/02/2011 09:22","Alto (> 8 mts)",120,"Grande",-68.8464191009,-32.8652526369,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1343",13112,"Paraiso","18/02/2011 09:28","Alto (> 8 mts)",180,"Grande",-68.8454506092,-32.8658724949,4,"Cuarta Oeste",1173332.70145,0,"Alto (151 - 200cm)"
"1344",13133,"Paraiso sombrilla","17/02/2011 12:04","Medio (4 - 8 mts)",70,"Grande",-68.845793974,-32.8649547179,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1345",13134,"Paraiso sombrilla","17/02/2011 12:02","Medio (4 - 8 mts)",80,"Grande",-68.8458630209,-32.8649597723,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1346",13137,"Acer","21/02/2011 09:30","Medio (4 - 8 mts)",120,"Grande",-68.8470234109,-32.8651432037,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1347",13142,"Morera","21/02/2011 09:03","Alto (> 8 mts)",170,"Grande",-68.8470365983,-32.8647872793,4,"Cuarta Oeste",1173332.70145,1,"Alto (151 - 200cm)"
"1348",13149,"Olmo comun","18/02/2011 13:07","Bajo (2 - 4 mts)",34,"Mediano",-68.84673387,-32.8644994086,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1349",13186,"Paraiso sombrilla","21/02/2011 10:16","Bajo (2 - 4 mts)",64,"Grande",-68.8470051088,-32.8656371795,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1350",13204,"Morera","22/02/2011 11:09","Alto (> 8 mts)",150,"Grande",-68.8471354976,-32.8651868917,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1351",13228,"Fresno europeo","21/02/2011 12:38","Medio (4 - 8 mts)",86,"Grande",-68.8475510736,-32.8654339998,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1352",13237,"Fresno europeo","21/02/2011 12:14","Medio (4 - 8 mts)",64,"Grande",-68.8475510347,-32.865809572,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1353",13246,"Morera","21/02/2011 11:57","Medio (4 - 8 mts)",116,"Grande",-68.8473901218,-32.8661487864,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1354",13256,"Morera","22/02/2011 13:12","Alto (> 8 mts)",136,"Grande",-68.8471028537,-32.8657809517,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1355",13284,"Morera","23/02/2011 13:06","Alto (> 8 mts)",140,"Grande",-68.8476780597,-32.865258644,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1356",13286,"Morera","23/02/2011 13:01","Alto (> 8 mts)",130,"Grande",-68.8476801546,-32.8651588064,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1357",13293,"Acer","23/02/2011 10:13","Alto (> 8 mts)",114,"Grande",-68.8483365436,-32.8650421328,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1358",13320,"Acer","22/02/2011 13:50","Medio (4 - 8 mts)",106,"Grande",-68.8482950738,-32.8662104945,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1359",13342,"Fresno europeo","12/01/2011 10:44","Bajo (2 - 4 mts)",40,"Mediano",-68.846138289,-32.8668095607,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1360",13346,"Fresno europeo","12/01/2011 10:19","Medio (4 - 8 mts)",60,"Mediano",-68.846218791,-32.8664637524,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1361",13362,"Fresno europeo","11/01/2011 13:31","Alto (> 8 mts)",95,"Grande",-68.845370166,-32.866696477,4,"Cuarta Oeste",1173332.70145,0,"Medio (70 - 150cm)"
"1362",13389,"Paraiso","10/01/2011 14:22","Alto (> 8 mts)",160,"Grande",-68.8442873724,-32.8670045731,4,"Cuarta Oeste",1173332.70145,0,"Alto (151 - 200cm)"
"1363",13406,"Acer","06/04/2011 12:55","Bajo (2 - 4 mts)",50,"Mediano",-68.8437518879,-32.8656353219,4,"Cuarta Oeste",1173332.70145,0,"Bajo (<= 70cm)"
"1364",13423,"Morera","28/02/2011 12:09","Alto (> 8 mts)",160,"Grande",-68.8493993918,-32.8653760818,6,"Residencial Norte",2694682.37982,0,"Alto (151 - 200cm)"
"1365",13424,"Morera","28/02/2011 12:07","Alto (> 8 mts)",134,"Grande",-68.8493542075,-32.865371821,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1366",13426,"Morera","28/02/2011 12:00","Alto (> 8 mts)",180,"Grande",-68.8492239468,-32.8653595372,6,"Residencial Norte",2694682.37982,0,"Alto (151 - 200cm)"
"1367",13431,"Morera","02/02/2011 12:31","Alto (> 8 mts)",130,"Grande",-68.8527874977,-32.8642565877,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1368",13434,"Morera","02/02/2011 12:21","Medio (4 - 8 mts)",184,"Grande",-68.8527702109,-32.8644956934,6,"Residencial Norte",2694682.37982,0,"Alto (151 - 200cm)"
"1369",13437,"Morera","02/02/2011 12:04","Medio (4 - 8 mts)",110,"Grande",-68.8527448643,-32.8647571119,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1370",13438,"Morera","02/02/2011 12:02","Medio (4 - 8 mts)",100,"Grande",-68.8527378817,-32.8648103939,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1371",13445,"Morera","02/02/2011 10:04","Alto (> 8 mts)",140,"Grande",-68.8522760657,-32.8648088143,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1372",13453,"Morera","02/02/2011 09:20","Muy bajo (1 - 2 mts)",20,"Chico",-68.8520776413,-32.8642440338,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1373",13457,"Morera","02/02/2011 12:44","Alto (> 8 mts)",190,"Grande",-68.8528188862,-32.8638726737,6,"Residencial Norte",2694682.37982,0,"Alto (151 - 200cm)"
"1374",13459,"Morera","02/02/2011 13:00","Alto (> 8 mts)",170,"Grande",-68.8528301769,-32.8637144196,6,"Residencial Norte",2694682.37982,0,"Alto (151 - 200cm)"
"1375",13461,"Morera","02/02/2011 13:08","Alto (> 8 mts)",130,"Grande",-68.8528369146,-32.8636249181,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1376",13465,"Morera","02/02/2011 13:27","Medio (4 - 8 mts)",84,"Grande",-68.8526726577,-32.8633918132,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1377",13475,"Fresno europeo","02/02/2011 08:41","Alto (> 8 mts)",140,"Grande",-68.8521404792,-32.8635866648,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1378",13478,"Fresno europeo","02/02/2011 08:49","Alto (> 8 mts)",140,"Grande",-68.8521193087,-32.8637894311,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1379",13484,"Acer","31/01/2011 13:13","Medio (4 - 8 mts)",140,"Grande",-68.8519920021,-32.8638600231,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1380",13486,"Morera","31/01/2011 13:05","Alto (> 8 mts)",220,"Grande",-68.8520014616,-32.8637694896,6,"Residencial Norte",2694682.37982,0,"Muy alto (> 200cm)"
"1381",13490,"Morera","31/01/2011 12:50","Alto (> 8 mts)",140,"Grande",-68.85202584,-32.8634822644,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1382",13491,"Morera","31/01/2011 12:48","Alto (> 8 mts)",140,"Grande",-68.8520296361,-32.8634410614,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1383",13494,"Fresno europeo","31/01/2011 12:41","Alto (> 8 mts)",160,"Grande",-68.8519440674,-32.863352815,6,"Residencial Norte",2694682.37982,0,"Alto (151 - 200cm)"
"1384",13505,"Fresno europeo","01/02/2011 13:23","Medio (4 - 8 mts)",104,"Grande",-68.8513799626,-32.8635360018,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1385",13506,"Morera","01/02/2011 13:18","Alto (> 8 mts)",150,"Grande",-68.8513764548,-32.8635892879,6,"Residencial Norte",2694682.37982,1,"Medio (70 - 150cm)"
"1386",13514,"Morera","01/02/2011 11:12","Muy bajo (1 - 2 mts)",6,"Chico",-68.8519714559,-32.864124109,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1387",13524,"Morera","01/02/2011 11:53","Alto (> 8 mts)",180,"Grande",-68.851923217,-32.8646730527,6,"Residencial Norte",2694682.37982,0,"Alto (151 - 200cm)"
"1388",13526,"Fresno europeo","01/02/2011 11:59","Alto (> 8 mts)",130,"Grande",-68.8518618174,-32.8647716453,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1389",13531,"Paraiso","01/02/2011 12:33","Muy bajo (1 - 2 mts)",6,"Chico",-68.8513078586,-32.8644440488,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1390",13532,"Paraiso","01/02/2011 12:35","Bajo (2 - 4 mts)",36,"Mediano",-68.8513126219,-32.8643875217,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1391",13537,"Morera","01/02/2011 12:53","Alto (> 8 mts)",220,"Grande",-68.8513416803,-32.8640682272,6,"Residencial Norte",2694682.37982,0,"Muy alto (> 200cm)"
"1392",13556,"Paraiso sombrilla","28/01/2011 10:24","Bajo (2 - 4 mts)",40,"Mediano",-68.8505210786,-32.8643864144,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1393",13571,"Morera","31/01/2011 12:08","Alto (> 8 mts)",180,"Grande",-68.8507801104,-32.8632867219,6,"Residencial Norte",2694682.37982,0,"Alto (151 - 200cm)"
"1394",13572,"Paraiso","02/03/2011 13:21","Medio (4 - 8 mts)",38,"Mediano",-68.8504010948,-32.8660945533,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1395",13583,"Morera","28/02/2011 13:50","Alto (> 8 mts)",180,"Grande",-68.8518308054,-32.8648955692,6,"Residencial Norte",2694682.37982,0,"Alto (151 - 200cm)"
"1396",13596,"Fresno europeo","01/03/2011 13:10","Alto (> 8 mts)",160,"Grande",-68.8512232894,-32.8656940116,6,"Residencial Norte",2694682.37982,0,"Alto (151 - 200cm)"
"1397",13601,"Paraiso","01/03/2011 13:25","Alto (> 8 mts)",140,"Grande",-68.8511961914,-32.8660134527,6,"Residencial Norte",2694682.37982,1,"Medio (70 - 150cm)"
"1398",13643,"Fresno europeo","25/02/2011 09:03","Alto (> 8 mts)",180,"Grande",-68.8524974629,-32.8664397408,6,"Residencial Norte",2694682.37982,0,"Alto (151 - 200cm)"
"1399",13644,"Fresno europeo","23/02/2011 13:27","Alto (> 8 mts)",80,"Grande",-68.8526030701,-32.8663422947,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1400",13659,"Olmo comun","25/02/2011 13:28","Medio (4 - 8 mts)",40,"Mediano",-68.8520216831,-32.8652906501,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1401",13720,"Fresno americano","28/01/2011 13:23","Bajo (2 - 4 mts)",54,"Mediano",-68.8512427555,-32.8637680912,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1402",13727,"Fresno americano","28/01/2011 08:42","Bajo (2 - 4 mts)",76,"Grande",-68.8498026351,-32.8635337187,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1403",13739,"Morera","27/01/2011 09:33","Alto (> 8 mts)",240,"Grande",-68.8500485815,-32.8631760307,6,"Residencial Norte",2694682.37982,0,"Muy alto (> 200cm)"
"1404",13749,"Fresno europeo","27/01/2011 10:21","Medio (4 - 8 mts)",90,"Grande",-68.8504663114,-32.8635446812,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1405",13751,"Olmo bola","28/01/2011 08:28","Medio (4 - 8 mts)",110,"Grande",-68.8497897367,-32.8637824882,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1406",13753,"Paraiso","28/01/2011 08:24","Medio (4 - 8 mts)",90,"Grande",-68.8497668365,-32.863967411,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1407",13754,"Fresno europeo","27/01/2011 13:39","Medio (4 - 8 mts)",100,"Grande",-68.8497535697,-32.8640904919,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1408",13755,"Fresno europeo","27/01/2011 13:35","Alto (> 8 mts)",120,"Grande",-68.849746337,-32.8641846238,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1409",13757,"Fresno europeo","27/01/2011 13:26","Alto (> 8 mts)",160,"Grande",-68.849736547,-32.8643139368,6,"Residencial Norte",2694682.37982,0,"Alto (151 - 200cm)"
"1410",13759,"Morera","27/01/2011 13:16","Bajo (2 - 4 mts)",50,"Mediano",-68.8497227149,-32.8644794534,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1411",13760,"Morera","27/01/2011 13:14","Alto (> 8 mts)",120,"Grande",-68.8498079954,-32.8645966779,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1412",13770,"Paraiso","27/01/2011 11:08","Bajo (2 - 4 mts)",40,"Mediano",-68.8504103158,-32.8642760461,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1413",13773,"Fresno europeo","27/01/2011 10:56","Bajo (2 - 4 mts)",16,"Chico",-68.8504231176,-32.8641582937,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1414",13785,"Fresno europeo","26/01/2011 12:03","Muy bajo (1 - 2 mts)",6,"Chico",-68.8496173289,-32.8643092291,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1415",13797,"Morera","26/01/2011 12:43","Medio (4 - 8 mts)",120,"Grande",-68.8492016906,-32.8643725698,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1416",13804,"Paraiso","26/01/2011 13:11","Alto (> 8 mts)",200,"Grande",-68.8492370408,-32.8639208062,6,"Residencial Norte",2694682.37982,0,"Alto (151 - 200cm)"
"1417",13807,"Morera","26/01/2011 13:24","Alto (> 8 mts)",140,"Grande",-68.8492522737,-32.8637777679,6,"Residencial Norte",2694682.37982,0,"Medio (70 - 150cm)"
"1418",13818,"Fresno europeo","26/01/2011 09:27","Medio (4 - 8 mts)",70,"Grande",-68.8497085944,-32.8632354665,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1419",13819,"Fresno europeo","26/01/2011 09:24","Bajo (2 - 4 mts)",44,"Mediano",-68.8497137105,-32.8631977781,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1420",13848,"Paraiso sombrilla","25/01/2011 10:32","Bajo (2 - 4 mts)",44,"Mediano",-68.8491382782,-32.8636654803,6,"Residencial Norte",2694682.37982,0,"Bajo (<= 70cm)"
"1421",13859,"Aguaribay","19/12/2011 07:51","Bajo (2 - 4 mts)",40,"Mediano",-68.875114108,-32.8680449929,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1422",13861,"Aguaribay","16/12/2011 12:48","Bajo (2 - 4 mts)",70,"Grande",-68.8750779348,-32.8679103121,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1423",13873,"Morera","16/12/2011 12:34","Bajo (2 - 4 mts)",55,"Mediano",-68.8760303717,-32.8680971485,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1424",13882,"Aguaribay","16/12/2011 12:26","Muy bajo (1 - 2 mts)",20,"Chico",-68.8761273964,-32.8684641272,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1425",13886,"Aguaribay","16/12/2011 12:22","Bajo (2 - 4 mts)",92,"Grande",-68.8762166169,-32.8687993729,8,"Aeroparque",2203364.73622,0,"Medio (70 - 150cm)"
"1426",13887,"Aguaribay","16/12/2011 12:22","Bajo (2 - 4 mts)",90,"Grande",-68.8762287898,-32.8688603035,8,"Aeroparque",2203364.73622,0,"Medio (70 - 150cm)"
"1427",13888,"Fresno europeo","19/12/2011 12:22","Muy bajo (1 - 2 mts)",15,"Chico",-68.8755500595,-32.8664236932,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1428",13897,"Aguaribay","19/12/2011 12:13","Bajo (2 - 4 mts)",70,"Grande",-68.8756544561,-32.8667913298,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1429",13901,"Morera","19/12/2011 12:08","Bajo (2 - 4 mts)",20,"Chico",-68.8757112695,-32.8670221536,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1430",13902,"Morera","19/12/2011 12:07","Bajo (2 - 4 mts)",33,"Mediano",-68.8757249045,-32.8670754041,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1431",13922,"Caducifolio","30/11/2011 12:09","Medio (4 - 8 mts)",30,"Mediano",-68.8756147709,-32.8659683364,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1432",13946,"Paraiso sombrilla","29/11/2011 13:09","Medio (4 - 8 mts)",95,"Grande",-68.87634737,-32.8652874827,8,"Aeroparque",2203364.73622,0,"Medio (70 - 150cm)"
"1433",13951,"Fresno americano","29/11/2011 12:59","Bajo (2 - 4 mts)",40,"Mediano",-68.8762749895,-32.865014017,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1434",13961,"Conifera","29/11/2011 11:25","Medio (4 - 8 mts)",130,"Grande",-68.8771497296,-32.8652084812,8,"Aeroparque",2203364.73622,0,"Medio (70 - 150cm)"
"1435",13975,"Paraiso sombrilla","29/11/2011 12:13","Medio (4 - 8 mts)",58,"Mediano",-68.8780786862,-32.8651567003,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1436",13979,"Morera","29/11/2011 12:01","Bajo (2 - 4 mts)",26,"Mediano",-68.8781870524,-32.8655423655,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1437",13985,"Morera","29/11/2011 10:38","Medio (4 - 8 mts)",55,"Mediano",-68.8776114419,-32.8657154135,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1438",13986,"Fresno americano","29/11/2011 10:37","Muy bajo (1 - 2 mts)",8,"Chico",-68.8775512814,-32.8657324922,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1439",13998,"Aguaribay","29/11/2011 17:51","Medio (4 - 8 mts)",120,"Grande",-68.8781423054,-32.8649422371,8,"Aeroparque",2203364.73622,0,"Medio (70 - 150cm)"
"1440",14022,"Morera","29/11/2011 16:40","Bajo (2 - 4 mts)",36,"Mediano",-68.878869795,-32.8653304825,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
"1441",14044,"Paraiso","05/12/2011 12:32","Medio (4 - 8 mts)",80,"Grande",-68.8766061848,-32.8675056629,8,"Aeroparque",2203364.73622,0,"Medio (70 - 150cm)"
"1442",14050,"Jacarand","05/12/2011 12:19","Medio (4 - 8 mts)",80,"Grande",-68.8762935008,-32.8675660625,8,"Aeroparque",2203364.73622,0,"Medio (70 - 150cm)"
"1443",14062,"Morera","05/12/2011 12:00","Alto (> 8 mts)",45,"Mediano",-68.8761244696,-32.8678671994,8,"Aeroparque",2203364.73622,0,"Bajo (<= 70cm)"
